State_ID,State_Type,Probe_Index,Probe_Phase,R_target,DatasetValid,PhysicalFeasible,RecoveryTargetMet,Recovery_actual,Recovery_error,P1_MPa,P2_MPa,W_kW,Cp_mg_L,dP1_MPa,Jfirst1_LMH,ExitFlag,Runtime_s,FailureReason
41,HighTemperatureEdge,13,LowerBisect,0.457629233735664,1,1,1,0.457629233735665,9.43689570931383e-16,3.46495678549779,6.89130078437444,113.000867281591,499.999999999999,0.30397398954214,6.16897331477029,1,21.8197059,
41,HighTemperatureEdge,14,LowerBisect,0.456724393476159,0,1,0,0.457401869469083,0.000677475992923449,3.46194548395187,6.89026449894119,113.035220659162,500.00000000881,0.304101215358785,6.13599902975751,-2,23.3304655,Recovery_target_mismatch
41,HighTemperatureEdge,15,UpperBisect,0.557161662281226,1,1,1,0.557161662281226,-3.33066907387547e-16,4.63542181027967,7.56059573798454,108.448902561961,500.000000000001,0.252174774974616,20.1186915652686,1,22.8456452,
41,HighTemperatureEdge,16,UpperBisect,0.564400384357267,0,0,0,0.557753929919286,-0.00664645443798162,4.6535995700375,7.56014423655726,108.19606006531,500.590870475684,0.251407894910757,20.3415446396482,-2,38.2848017,Product_salinity_max;Recovery_target_mismatch
41,HighTemperatureEdge,17,UpperBisect,0.560781023319247,0,0,0,0.557681085492377,-0.00309993782687001,4.64993300350314,7.56096382761165,108.262467883463,500.451763437576,0.251562770020014,20.2965009459207,-2,37.2609434,Product_salinity_max;Recovery_target_mismatch
41,HighTemperatureEdge,18,UpperBisect,0.558971342800237,0,0,0,0.557652217536746,-0.00131912526349054,4.64865621192612,7.56119457066224,108.284449646777,500.404820620655,0.25161669531228,20.2808224910184,-2,48.8435873,Product_salinity_max;Recovery_target_mismatch
41,HighTemperatureEdge,19,UpperBisect,0.558066502540731,1,1,1,0.557986005463791,-8.04970769403557e-05,4.64299016250231,7.56948441026696,108.538204472179,500.000440272592,0.251859873061883,20.2103086855425,-2,31.506928,
42,HighTemperatureEdge,1,Coarse,0.34,0,0,0,0.404922765774371,0.0649227657743711,5.19935587493562,5.93509703712466,83.4948650566506,518.275963950747,0.363811702167972,26.9707764739756,-2,41.6059627,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch
42,HighTemperatureEdge,2,Coarse,0.358978812492923,0,0,0,0.395915999354796,0.0369371868618733,5.45750094752328,5.63132934710727,74.9767360133167,538.351955857213,0.350080054080374,30.4059815655065,-2,46.1649013,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch
42,HighTemperatureEdge,3,Coarse,0.377957624985846,0,0,0,0.427736373783406,0.0497787487975599,5.4607052463307,6.05754779309927,84.9533917789601,508.924873857438,0.350280225154961,30.3700234543796,-2,38.7582929,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch
