Qf_train_m3h,T_RO_in_C,Cf_kg_m3,candidate_count,feasible_count,best_R_target_min_SEC,best_Qp_train_m3h,best_W_RO_train_kW,best_SEC_kWh_m3,best_Cp_mg_L,best_P1_opt_gauge_MPa,best_P2_opt_gauge_MPa,best_P_feasible
49.05,45,41.2,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,45,41.2,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,45,41.2,35,13,0.515,26.85725,114.82595592024,4.27541747275836,500,4.41141348532867,7.37862741522548,0.802929467434002
53.7,45,41.2,35,18,0.525,28.1925,110.522698541204,3.92028725871079,500,4.86371864879727,7.34985438765865,0.803014517958663
55.25,45,41.2,35,18,0.525,29.00625,106.930646165814,3.68646916322565,500,5.20367715591705,7.23676757155903,0.897428553210163
56.8,45,41.2,35,18,0.525,29.82,104.066212803567,3.48981263593449,500,5.54151719441355,7.12158603098337,0.969779709093598
58.35,45,41.2,35,20,0.51,29.7585,99.8074186546392,3.35391295443786,499.826634851045,5.68192713510948,6.87616846499964,0.999651424889194
59.9,45,41.2,35,22,0.485,29.0515,94.7130142691436,3.26017638569932,499.953635656414,5.67263248636384,6.56213732062973,0.999911620363206
61.45,45,41.2,35,25,0.465,28.57425,90.7060760096824,3.17439918841903,498.754032328467,5.66980512650147,6.3366121085642,0.999401629646571
63,45,41.2,35,27,0.445,28.035,86.9324847051622,3.10085552720393,499.117328307822,5.63759666964723,6.10963224963217,0.942290378947508
47.5,20,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,20,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,20,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,20,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,20,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,20,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,20,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,20,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.9,20,41.5,35,4,0.555,33.2445,134.506854369836,4.04598818962042,500,7.51588216365613,8.95152520693867,0.87358748786182
61.45,20,41.5,35,4,0.555,34.10475,133.983585386056,3.92859016371784,498.289382521905,8.13765804875896,7.44450467311741,0.900944201093421
63,20,41.5,35,3,0.56,35.28,141.030839344181,3.99747277052668,486.697910515724,8.90040877237652,7.43866438924555,0.922079030734684
47.5,20.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,20.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,20.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,20.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,20.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,20.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,20.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,20.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.9,20.5,41.5,35,4,0.555,33.2445,133.345877359568,4.01106581117383,500,7.48710902312591,8.86187007316931,0.921641787705137
61.45,20.5,41.5,35,4,0.555,34.10475,133.319679443159,3.90912349286124,495.794326427954,7.9949736153218,7.52623982240508,0.947068553277184
63,20.5,41.5,35,3,0.56,35.28,140.331845830217,3.97766002920116,485.733554201889,8.76637324596709,7.58282874260203,0.951032058403984
47.5,21,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,21,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,21,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,21,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,21,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,21,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,21,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,21,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.9,21,41.5,35,5,0.55,32.945,130.659748268969,3.9659963050226,500,7.41954051905085,8.76926980321694,0.888778055040188
61.45,21,41.5,35,5,0.55,33.7975,130.179180824005,3.8517399459725,497.764884864957,7.97911776329652,7.44324092764206,0.878714528664103
63,21,41.5,35,4,0.555,34.965,137.556278323164,3.93411349415598,487.453486186588,8.75644893707308,7.36238586165162,0.885538814070034
47.5,21.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,21.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,21.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,21.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,21.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,21.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,21.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,21.5,41.5,35,2,0.555,32.38425,137.368321740129,4.24182501494181,500,6.97004820889248,9.00022404032822,0.811743447250875
59.9,21.5,41.5,35,5,0.55,32.945,129.558646402943,3.93257387776423,500,7.39380801439537,8.68162167288627,0.933296017823314
61.45,21.5,41.5,35,5,0.55,33.7975,129.647135676,3.83599780090243,495.215582806868,7.84595287245663,7.52883861058284,0.939640229330691
63,21.5,41.5,35,4,0.555,34.965,136.973859965636,3.91745631247351,486.443384563531,8.61169749956866,7.50762596141718,0.931898901167603
47.5,22,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,22,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,22,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,22,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,22,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,22,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,22,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,22,41.5,35,4,0.565,32.96775,137.985905442794,4.18548143087695,500,7.03989678828286,9.00482010664139,0.812067044738096
59.9,22,41.5,35,6,0.545,32.6455,127.182463500363,3.89586508095642,500,7.32199863214522,8.58374998689435,0.895460095387585
61.45,22,41.5,35,6,0.545,33.49025,126.632335189958,3.78117019699639,497.171202045903,7.82785442203216,7.45858722812133,0.845226778650892
63,22,41.5,35,5,0.55,34.65,134.266384035186,3.87493171818718,488.137569942611,8.59908333664794,7.28234372392491,0.827414841892261
47.5,22.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,22.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,22.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,22.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,22.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,22.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,22.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,22.5,41.5,35,5,0.565,32.96775,136.68146819933,4.1459143617423,500,7.02539957738247,8.94010695262092,0.816770388119663
59.9,22.5,41.5,35,6,0.545,32.6455,126.141340865426,3.86397331532451,500,7.2983826623024,8.50255057947426,0.940026994470169
61.45,22.5,41.5,35,6,0.545,33.49025,126.213362591532,3.76865991121391,494.712875688397,7.70629741589648,7.54472138111891,0.928482198100945
63,22.5,41.5,35,5,0.55,34.65,133.78624034509,3.86107475743404,487.068303017991,8.44440778565283,7.42912887096618,0.901503004982651
47.5,23,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,23,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,23,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,23,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,23,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,23,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,23,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,23,41.5,35,5,0.565,32.96775,135.441350620843,4.10829828001133,500,7.01129067692427,8.87421145604752,0.812197647520515
59.9,23,41.5,35,7,0.545,32.6455,125.150007632481,3.83360670329695,500,7.27551438124957,8.42395967929146,0.959733854136027
61.45,23,41.5,35,7,0.54,33.183,123.314496247247,3.7161949265361,496.636036976168,7.68462769939822,7.49169861357293,0.80900820680346
63,23,41.5,35,5,0.55,34.65,133.332934986598,3.84799235170557,485.889669161648,8.28888628771541,7.57378995933098,0.934207454163388
47.5,23.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,23.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,23.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,23.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,23.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,23.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,23.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,23.5,41.5,35,5,0.545,31.80075,129.990769534316,4.08766364108758,500,6.79549465967273,8.67207945782475,0.909156977222135
59.9,23.5,41.5,35,7,0.545,32.6455,124.204276975308,3.80463699362265,500,7.25286194036364,8.34855300364314,0.969375162788355
61.45,23.5,41.5,35,7,0.54,33.183,122.990411578018,3.70642833915011,494.416875955712,7.57608666425611,7.57231632111138,0.917282248176772
63,23.5,41.5,35,6,0.545,34.335,130.746939555819,3.80797843471148,487.594428362306,8.26639600440945,7.35368608688596,0.864510439247521
47.5,24,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,24,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,24,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,24,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,24,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,24,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,24,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,24,41.5,35,6,0.56,32.676,132.424435660811,4.05265135453578,500,6.9391200398411,8.72039882814379,0.847786527739825
59.9,24,41.5,35,8,0.545,32.6455,123.302343901885,3.77700889561763,500,7.22995571673368,8.27758168391328,0.974450696272001
61.45,24,41.5,35,7,0.54,33.183,122.707743772684,3.69790988676984,492.670060033317,7.47768616182428,7.64983661308672,0.953685565735785
63,24,41.5,35,6,0.545,34.335,130.37704185145,3.79720523813748,486.308786462323,8.10467898143144,7.49629724540015,0.912341159836947
47.5,24.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,24.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,24.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,24.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,24.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,24.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,24.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,24.5,41.5,35,6,0.56,32.676,131.319178141342,4.01882660488867,500,6.92571415182952,8.65550718756887,0.828131613297696
59.9,24.5,41.5,35,8,0.54,32.346,121.308178022692,3.75033011879961,500,7.15741468577619,8.19759264040925,0.972625669830275
61.45,24.5,41.5,35,8,0.535,32.87575,119.952531076287,3.64866295297558,494.416433591793,7.45465872316383,7.60114836323519,0.914008656109545
63,24.5,41.5,35,7,0.54,34.02,127.836697999098,3.75769247498819,488.0087623597,8.08015349447313,7.28669462992101,0.838184369091784
47.5,25,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,25,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,25,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,25,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,25,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,25,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,25,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,25,41.5,35,6,0.545,31.80075,126.923212800945,3.99120186791021,500,6.74619314851093,8.49419432327189,0.944206778492567
59.9,25,41.5,35,9,0.54,32.346,120.454057621935,3.72392436845158,500,7.13610812375736,8.13409507144658,0.977148345107198
61.45,25,41.5,35,9,0.53,32.5685,117.260077724974,3.60041382700995,496.239264599434,7.42203854276049,7.56837978179016,0.817933974192528
63,25,41.5,35,7,0.54,34.02,127.539595987769,3.74895931768869,486.590152674967,7.91553743364697,7.42695501325245,0.896304268459191
47.5,25.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,25.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,25.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,25.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,25.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,25.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,25.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,25.5,41.5,35,6,0.545,31.80075,125.988005860975,3.96179353823337,500,6.73044704868951,8.43645476657719,0.946465266065119
59.9,25.5,41.5,35,9,0.54,32.346,119.642945710974,3.69884825669246,500,7.11440305562799,8.07484790886038,0.979548423502207
61.45,25.5,41.5,35,9,0.53,32.5685,117.077702080175,3.59481407127056,494.729831867464,7.34078529060464,7.61333544331115,0.922790842495151
63,25.5,41.5,35,8,0.535,33.705,125.039370499358,3.70981665923032,488.29888883438,7.88883532017669,7.23070248045906,0.834280719475039
47.5,26,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,26,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,26,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,26,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,26,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,26,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,26,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.35,26,41.5,35,7,0.545,31.80075,125.093673514966,3.93367054283204,500,6.71504745993326,8.37996880870992,0.945764578857907
59.9,26,41.5,35,10,0.54,32.346,118.88137250838,3.67530366995549,500,7.0919124273897,8.02122082740019,0.980818859188758
61.45,26,41.5,35,10,0.525,32.26125,114.480422403266,3.548542675912,496.505282544202,7.30130349072357,7.57151300542246,0.864523807206395
63,26,41.5,35,8,0.535,33.705,124.805916925344,3.70289028112576,486.718898582312,7.72520195229834,7.36680611311606,0.891744732062219
47.5,26.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,26.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,26.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,26.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,26.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,26.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,26.5,41.5,35,2,0.535,30.388,128.53449265419,4.22977796018791,500,6.10945896058313,8.5071247698183,0.820823632723647
58.35,26.5,41.5,35,7,0.545,31.80075,124.23833545423,3.90677375389667,500,6.7000015799733,8.32498423437373,0.942326996380248
59.9,26.5,41.5,35,11,0.54,32.346,118.181458423352,3.65366531946306,500,7.06819003491108,7.97429698561663,0.981439974841961
61.45,26.5,41.5,35,10,0.525,32.26125,114.348026093398,3.54443879556428,495.303496761018,7.23271531297954,7.59334408147074,0.936619889618113
63,26.5,41.5,35,9,0.53,33.39,122.341784670021,3.66402469811384,488.452609368629,7.69620234703708,7.18489676819628,0.843345198101805
47.5,27,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,27,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,27,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,27,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,27,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,27,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,27,41.5,35,3,0.535,30.388,127.48572363665,4.19526535595137,500,6.09767781296861,8.4518450441465,0.856049037006814
58.35,27,41.5,35,7,0.545,31.80075,123.420074914894,3.88104289725538,500,6.68530894530991,8.2717166413294,0.936111681492017
59.9,27,41.5,35,10,0.54,32.346,117.559405952823,3.63443411713421,500,7.04274953726119,7.93432581343636,0.981665729357854
61.45,27,41.5,35,11,0.52,31.954,111.844815880851,3.50018200791295,497.04008675834,7.18574279931061,7.53380293117172,0.90265905112049
63,27,41.5,35,9,0.53,33.39,122.164123377154,3.65870390467668,486.683811325091,7.53766832744282,7.31402269268232,0.893818434571585
47.5,27.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,27.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,27.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,27.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,27.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,27.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,27.5,41.5,35,4,0.535,30.388,126.481562406667,4.16222069259795,500,6.08566786339087,8.39842444673802,0.87893089389984
58.35,27.5,41.5,35,8,0.545,31.80075,122.63697696161,3.85641775623564,500,6.67095178433977,8.22034949061148,0.926924395522153
59.9,27.5,41.5,35,11,0.535,32.0465,115.794985081142,3.61334264525431,500,6.97453432590231,7.85479803412888,0.983617433142601
61.45,27.5,41.5,35,12,0.515,31.64675,109.475901209665,3.45930944598308,498.686906080336,7.1234388230898,7.4660764578766,0.8387526759844
63,27.5,41.5,35,10,0.525,33.075,119.733400713459,3.62005746677126,488.457745427997,7.50633002976443,7.14602516918434,0.853112440938342
47.5,28,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,28,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,28,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,28,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,28,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,28,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,28,41.5,35,5,0.535,30.388,125.519930693988,4.13057557897814,500,6.07345053241146,8.34675084581687,0.89269363903461
58.35,28,41.5,35,8,0.545,31.80075,121.88713637066,3.83283841955488,500,6.65688731092765,8.17103225527843,0.914501849461919
59.9,28,41.5,35,11,0.535,32.0465,115.172682907693,3.5939239201689,500,6.95148545974001,7.81503560784509,0.983954749834682
61.45,28,41.5,35,12,0.515,31.64675,109.344051736507,3.45514315803384,497.74054023025,7.07319426265119,7.45977619992223,0.926176166523788
63,28,41.5,35,11,0.52,32.76,117.295519318827,3.5804493076565,490.215925881359,7.47567062926916,6.97117123540489,0.80053769296225
47.5,28.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,28.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,28.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,28.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,28.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,28.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,28.5,41.5,35,6,0.535,30.388,124.598637980211,4.10025793011093,500,6.06105871682036,8.29675819456071,0.899524773481655
58.35,28.5,41.5,35,8,0.545,31.80075,121.168634644608,3.81024455852795,500,6.64304394919834,8.12387413184619,0.898570040133803
59.9,28.5,41.5,35,11,0.535,32.0465,114.63626231062,3.57718510010829,500,6.9266721208954,7.78102245621842,0.984094025893105
61.45,28.5,41.5,35,13,0.51,31.3395,107.107981168045,3.41766719852088,499.318013440172,7.00229307764438,7.37728209478773,0.886464434778179
63,28.5,41.5,35,11,0.52,32.76,117.205911839433,3.57771403661272,488.302304563375,7.32312443252332,7.10999930490243,0.863011783936632
47.5,29,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,29,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,29,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,29,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,29,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,29,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,29,41.5,35,7,0.535,30.388,123.715467454512,4.07119479579151,500,6.04853399625816,8.24841667518634,0.900755363503132
58.35,29,41.5,35,9,0.545,31.80075,120.479488252866,3.7885737994502,500,6.62932208651887,8.0789331821475,0.878860018301755
59.9,29,41.5,35,12,0.53,31.747,113.123177807764,3.56327142116623,500,6.85328748136982,7.70553872548207,0.985986944588098
61.45,29,41.5,35,14,0.505,31.03225,105.161917837637,3.3887944908164,500,6.91654140715,7.29533608460326,0.806732456669064
63,29,41.5,35,12,0.515,32.445,114.802643682868,3.53837705911136,490.11550230109,7.28906265764637,6.94703906186512,0.823382292407628
47.5,29.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,29.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,29.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,29.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,29.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,29.5,41.5,35,4,0.52,28.73,128.808426830073,4.48341200243901,500,5.37573739416759,8.32453214099341,0.807695215035974
56.8,29.5,41.5,35,7,0.535,30.388,122.868242282812,4.04331454135881,500,6.03592170970975,8.20171505438524,0.897073655191528
58.35,29.5,41.5,35,9,0.545,31.80075,119.817575440577,3.76775942204435,500,6.61559841832512,8.03620350031685,0.855069028599356
59.9,29.5,41.5,35,12,0.53,31.747,112.552117061621,3.54528355629259,500,6.83059421739378,7.67057688683373,0.986188534596934
61.45,29.5,41.5,35,14,0.505,31.03225,104.915783651541,3.38086292974375,500,6.88166481531131,7.27364916272978,0.919193862147394
63,29.5,41.5,35,12,0.515,32.445,114.752842067144,3.53684210408826,487.977454943694,7.14981296746821,7.07329027834561,0.877411312817337
47.5,30,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,30,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,30,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,30,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,30,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,30,41.5,35,5,0.52,28.73,127.75813395465,4.44685464513226,500,5.36900466377666,8.27377246563526,0.888628686663538
56.8,30,41.5,35,8,0.535,30.388,122.054873821499,4.0165484342997,500,6.02326489300726,8.15664352412876,0.88870056673974
58.35,30,41.5,35,10,0.545,31.80075,119.180559292765,3.74772794015126,500,6.6017319252111,7.99560581558759,0.826781073050081
59.9,30,41.5,35,13,0.53,31.747,112.068579318461,3.53005258192776,500,6.80611383544933,7.64037706754012,0.986261717948786
61.45,30,41.5,35,15,0.5,30.725,103.282667419372,3.36151887451168,500,6.78838263491567,7.19575003766181,0.86862202698548
63,30,41.5,35,13,0.51,32.13,112.383907177339,3.49778733823029,489.840410717066,7.11247087759833,6.92244936351556,0.848676143742332
47.5,30.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,30.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,30.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,30.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,30.5,41.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,30.5,41.5,35,7,0.525,29.00625,126.774762764815,4.37060160361354,500,5.43339693925542,8.2607330941661,0.859020926729911
56.8,30.5,41.5,35,9,0.535,30.388,121.273394219532,3.99083171710979,500,6.01059839768185,8.11318175941221,0.8755159273713
58.35,30.5,41.5,35,9,0.54,31.509,117.471309402653,3.72818272248097,500,6.5182210468311,7.91997188463654,0.919160208535356
59.9,30.5,41.5,35,13,0.53,31.747,111.691852679669,3.51818605473491,499.917517617751,6.77938361995934,7.61484045794492,0.986219409775518
61.45,30.5,41.5,35,15,0.5,30.725,102.968984188461,3.35130949352191,500,6.7597116945681,7.16900262312805,0.944400128489381
63,30.5,41.5,35,14,0.505,31.815,110.02034522822,3.45812809141034,491.753135419182,7.07116569546333,6.77212060485828,0.812603816277489
