Hour_Index,Representative_DateTime_Local,Month,Day,Hour_Start,TMY_EPW_Hour,TMY_SourceYear,SeaWater_Temperature_C,Salinity_CMEMS_native,Temperature_Source,Salinity_Source,Original_CMEMS_UTC,Reference_Salinity_g_kg,Absolute_Salinity_g_kg,Conservative_Temperature_C,SeaPressure_dbar,SeaWater_Density_TEOS10_kg_m3,Cf_kg_m3,Cf_Conversion_Method
106,2025-01-05 09:00:00,1,5,9,10,2013,19.3035678863525,39.5580863952637,Copernicus,Copernicus,2026-01-05 06:00:00,39.7446197260829,39.7449132777342,19.1552465782492,10.6150989269119,1028.47613386016,40.8766947484913,TEOS10_SP_to_SA_rho
107,2025-01-05 10:00:00,1,5,10,11,2013,19.3164215087891,39.5575752258301,Copernicus,Copernicus,2026-01-05 07:00:00,39.7441061462664,39.7443996941244,19.1680555911622,10.6150989269119,1028.47233429891,40.8760155287249,TEOS10_SP_to_SA_rho
108,2025-01-05 11:00:00,1,5,11,12,2013,19.3329563140869,39.5571022033691,Copernicus,Copernicus,2026-01-05 08:00:00,39.7436308933018,39.7439244376496,19.1845273438798,10.6150989269119,1028.46758572182,40.8753380135001,TEOS10_SP_to_SA_rho
109,2025-01-05 12:00:00,1,5,12,13,2013,19.350513458252,39.5567016601562,Copernicus,Copernicus,2026-01-05 09:00:00,39.743228461356,39.7435220027315,19.2020144488725,10.6150989269119,1028.46261888174,40.8747267225133,TEOS10_SP_to_SA_rho
110,2025-01-05 13:00:00,1,5,13,14,2013,19.3667259216309,39.5563926696777,Copernicus,Copernicus,2026-01-05 10:00:00,39.742918013855,39.7432115529375,19.218160408073,10.6150989269119,1028.45807674773,40.8742269175124,TEOS10_SP_to_SA_rho
111,2025-01-05 14:00:00,1,5,14,15,2013,19.3796310424805,39.5561904907227,Copernicus,Copernicus,2026-01-05 11:00:00,39.7427148815395,39.7430084191216,19.2310112715631,10.6150989269119,1028.45449313896,40.8738755795051,TEOS10_SP_to_SA_rho
112,2025-01-05 15:00:00,1,5,15,16,2013,19.3871154785156,39.5560760498047,Copernicus,Copernicus,2026-01-05 12:00:00,39.7425999009835,39.7428934377165,19.2384641697462,10.6150989269119,1028.45241631708,40.8736747874517,TEOS10_SP_to_SA_rho
113,2025-01-05 16:00:00,1,5,16,17,2013,19.3876190185547,39.5560150146484,Copernicus,Copernicus,2026-01-05 13:00:00,39.7425385780204,39.7428321143004,19.238967249599,10.6150989269119,1028.45223578852,40.8736045445198,TEOS10_SP_to_SA_rho
114,2025-01-05 17:00:00,1,5,17,18,2013,19.3830814361572,39.5559730529785,Copernicus,Copernicus,2026-01-05 14:00:00,39.7424964184832,39.7427899544518,19.2344522526224,10.6150989269119,1028.45340982755,40.8736078447161,TEOS10_SP_to_SA_rho
115,2025-01-05 18:00:00,1,5,18,19,2013,19.3762054443359,39.5559349060059,Copernicus,Copernicus,2026-01-05 15:00:00,39.7424580916312,39.7427516273167,19.2276096997245,10.6150989269119,1028.45520802667,40.8736398924242,TEOS10_SP_to_SA_rho
116,2025-01-05 19:00:00,1,5,19,20,2013,19.3688182830811,39.5558891296387,Copernicus,Copernicus,2026-01-05 16:00:00,39.7424120994088,39.7427056347547,19.220258621333,10.6150989269119,1028.45713580222,40.8736692061507,TEOS10_SP_to_SA_rho
117,2025-01-05 20:00:00,1,5,20,21,2013,19.3610038757324,39.5558471679688,Copernicus,Copernicus,2026-01-05 17:00:00,39.7423699398717,39.7426634749061,19.2124821925884,10.6150989269119,1028.45917952127,40.8737070693917,TEOS10_SP_to_SA_rho
118,2025-01-05 21:00:00,1,5,21,22,2013,19.3524303436279,39.5558586120605,Copernicus,Copernicus,2026-01-05 18:00:00,39.7423814379272,39.7426749730466,19.2039485525169,10.6150989269119,1028.46146515251,40.8738097318597,TEOS10_SP_to_SA_rho
119,2025-01-05 22:00:00,1,5,22,23,2013,19.3424053192139,39.5559768676758,Copernicus,Copernicus,2026-01-05 19:00:00,39.7425002511684,39.7427937871653,19.1939669305682,10.6150989269119,1028.46421717251,40.8740413005656,TEOS10_SP_to_SA_rho
120,2025-01-05 23:00:00,1,5,23,24,2013,19.3304100036621,39.5562744140625,Copernicus,Copernicus,2026-01-05 20:00:00,39.7427992006138,39.7430927388188,19.1820187263097,10.6150989269119,1028.46762832306,40.8744843313162,TEOS10_SP_to_SA_rho
121,2025-01-06 00:00:00,1,6,0,1,2013,19.3166046142578,39.5567283630371,Copernicus,Copernicus,2026-01-05 21:00:00,39.7432552901524,39.743548831726,19.1682641374439,10.6150989269119,1028.47163802653,40.8751127679525,TEOS10_SP_to_SA_rho
122,2025-01-06 01:00:00,1,6,1,2,2013,19.3015995025635,39.557258605957,Copernicus,Copernicus,2026-01-05 22:00:00,39.7437880333949,39.7440815789034,19.1533131542236,10.6150989269119,1028.4760225905,40.8758349437828,TEOS10_SP_to_SA_rho
123,2025-01-06 02:00:00,1,6,2,3,2013,19.2821979522705,39.5580291748047,Copernicus,Copernicus,2026-01-05 23:00:00,39.744562235805,39.7448557870316,19.1339790464034,10.6150989269119,1028.48175406764,40.8768589950117,TEOS10_SP_to_SA_rho
124,2025-01-06 03:00:00,1,6,3,4,2013,19.2559032440186,39.5628242492676,Copernicus,Copernicus,2026-01-06 00:00:00,39.749379921099,39.7496735079088,19.1076596987196,10.6150989269119,1028.49238597939,40.8822365480509,TEOS10_SP_to_SA_rho
125,2025-01-06 04:00:00,1,6,4,5,2013,19.2199192047119,39.564510345459,Copernicus,Copernicus,2026-01-06 01:00:00,39.7510739679565,39.7513675672785,19.0717935063317,10.6150989269119,1028.50319698506,40.8844086274743,TEOS10_SP_to_SA_rho
126,2025-01-06 05:00:00,1,6,5,6,2013,19.1767501831055,39.5664901733398,Copernicus,Copernicus,2026-01-06 02:00:00,39.7530631315744,39.7533567455881,19.0287676976333,10.6150989269119,1028.51611982908,40.8869682301536,TEOS10_SP_to_SA_rho
127,2025-01-06 06:00:00,1,6,6,7,2013,19.1267910003662,39.568775177002,Copernicus,Copernicus,2026-01-06 03:00:00,39.755358910008,39.7556525409783,18.9789751345545,10.6150989269119,1028.53105153403,40.8899231123941,TEOS10_SP_to_SA_rho
128,2025-01-06 07:00:00,1,6,7,8,2013,19.0711669921875,39.5712928771973,Copernicus,Copernicus,2026-01-06 04:00:00,39.7578884822388,39.7581821318923,18.9235383193117,10.6150989269119,1028.54763208574,40.8931840877913,TEOS10_SP_to_SA_rho
129,2025-01-06 08:00:00,1,6,8,9,2013,19.0119018554688,39.5739479064941,Copernicus,Copernicus,2026-01-06 05:00:00,39.7605560311367,39.7608497004926,18.8644744760971,10.6150989269119,1028.56524905864,40.8966282749705,TEOS10_SP_to_SA_rho
130,2025-01-06 09:00:00,1,6,9,10,2013,18.9528827667236,39.5766372680664,Copernicus,Copernicus,2026-01-06 06:00:00,39.7632580742013,39.7635517635144,18.8056554829641,10.6150989269119,1028.58279896374,40.9001053696553,TEOS10_SP_to_SA_rho
131,2025-01-06 10:00:00,1,6,10,11,2013,18.8973445892334,39.5792503356934,Copernicus,Copernicus,2026-01-06 07:00:00,39.765883463562,39.7661771722661,18.7503040273091,10.6150989269119,1028.59935068227,40.9034640185088,TEOS10_SP_to_SA_rho
132,2025-01-06 11:00:00,1,6,11,12,2013,18.8463478088379,39.5816764831543,Copernicus,Copernicus,2026-01-06 08:00:00,39.768321051348,39.768614778056,18.6994787000809,10.6150989269119,1028.61454712379,40.9065756796703,TEOS10_SP_to_SA_rho
133,2025-01-06 12:00:00,1,6,12,13,2013,18.8015174865723,39.5837669372559,Copernicus,Copernicus,2026-01-06 09:00:00,39.7704213628366,39.7707151050573,18.6548010347148,10.6150989269119,1028.62785597352,40.9092654090488,TEOS10_SP_to_SA_rho
134,2025-01-06 13:00:00,1,6,13,14,2013,18.761022567749,39.5853805541992,Copernicus,Copernicus,2026-01-06 10:00:00,39.7720425886754,39.7723363428704,18.6144528703913,10.6150989269119,1028.6396532333,40.9114022640085,TEOS10_SP_to_SA_rho
135,2025-01-06 14:00:00,1,6,14,15,2013,18.7247734069824,39.5866508483887,Copernicus,Copernicus,2026-01-06 11:00:00,39.7733188728463,39.7736126364679,18.5783407526331,10.6150989269119,1028.65006876019,40.9131293733438,TEOS10_SP_to_SA_rho
136,2025-01-06 15:00:00,1,6,15,16,2013,18.6915607452393,39.5872230529785,Copernicus,Copernicus,2026-01-06 12:00:00,39.773893775626,39.7741875434939,18.545271888417,10.6150989269119,1028.65914914877,40.9140819165739,TEOS10_SP_to_SA_rho
137,2025-01-06 16:00:00,1,6,16,17,2013,18.6615104675293,39.5875244140625,Copernicus,Copernicus,2026-01-06 13:00:00,39.7741965577567,39.7744903278608,18.5153584777965,10.6150989269119,1028.66719131483,40.9147132515396,TEOS10_SP_to_SA_rho
138,2025-01-06 17:00:00,1,6,17,18,2013,18.6352310180664,39.5877914428711,Copernicus,Copernicus,2026-01-06 14:00:00,39.7744648457206,39.7747586178063,18.4891987707341,10.6150989269119,1028.67422079778,40.9152688285916,TEOS10_SP_to_SA_rho
139,2025-01-06 18:00:00,1,6,18,19,2013,18.6146640777588,39.5880126953125,Copernicus,Copernicus,2026-01-06 15:00:00,39.7746871414621,39.7749809151896,18.4687252745363,10.6150989269119,1028.6797276112,40.915716533578,TEOS10_SP_to_SA_rho
140,2025-01-06 19:00:00,1,6,19,20,2013,18.6006889343262,39.5880012512207,Copernicus,Copernicus,2026-01-06 16:00:00,39.7746756434065,39.7749694170491,18.4548185591251,10.6150989269119,1028.68334352875,40.9158485286839,TEOS10_SP_to_SA_rho
141,2025-01-06 20:00:00,1,6,20,21,2013,18.5907230377197,39.5875358581543,Copernicus,Copernicus,2026-01-06 17:00:00,39.7742080558123,39.7745018260014,18.4449152734643,10.6150989269119,1028.68557087077,40.9154561169808,TEOS10_SP_to_SA_rho
142,2025-01-06 21:00:00,1,6,21,22,2013,18.5812377929688,39.5866966247559,Copernicus,Copernicus,2026-01-06 18:00:00,39.7733648650687,39.77365862903,18.4355015752659,10.6150989269119,1028.68738645326,40.914660944781,TEOS10_SP_to_SA_rho
143,2025-01-06 22:00:00,1,6,22,23,2013,18.5719337463379,39.5856056213379,Copernicus,Copernicus,2026-01-06 19:00:00,39.7722687171021,39.7725624729673,18.4262757771012,10.6150989269119,1028.68896145907,40.9135959848827,TEOS10_SP_to_SA_rho
144,2025-01-06 23:00:00,1,6,23,24,2013,18.5630970001221,39.5843696594238,Copernicus,Copernicus,2026-01-06 20:00:00,39.7710269270979,39.7713206737913,18.4175193592495,10.6150989269119,1028.69030364299,40.912371940205,TEOS10_SP_to_SA_rho
145,2025-01-07 00:00:00,1,7,0,1,2013,18.5561294555664,39.5830764770508,Copernicus,Copernicus,2026-01-06 21:00:00,39.7697276468157,39.7700213839127,18.410624740777,10.6150989269119,1028.69111733525,40.911067733864,TEOS10_SP_to_SA_rho
146,2025-01-07 01:00:00,1,7,1,2,2013,18.5514507293701,39.5818061828613,Copernicus,Copernicus,2026-01-06 22:00:00,39.7684513626447,39.7687450903152,18.406007080801,10.6150989269119,1028.69135560773,40.9097642977745,TEOS10_SP_to_SA_rho
147,2025-01-07 02:00:00,1,7,2,3,2013,18.5482482910156,39.5805816650391,Copernicus,Copernicus,2026-01-06 23:00:00,39.7672210706962,39.7675147892797,18.4028571246662,10.6150989269119,1028.69124660831,40.9084943630986,TEOS10_SP_to_SA_rho
148,2025-01-07 03:00:00,1,7,3,4,2013,18.547061920166,39.5819625854492,Copernicus,Copernicus,2026-01-07 00:00:00,39.7686085027379,39.7689022315689,18.401634957098,10.6150989269119,1028.69261152927,40.9099758942448,TEOS10_SP_to_SA_rho
149,2025-01-07 04:00:00,1,7,4,5,2013,18.5449466705322,39.5808792114258,Copernicus,Copernicus,2026-01-07 01:00:00,39.7675200201416,39.7678137409332,18.3995626375001,10.6150989269119,1028.6923291353,40.9088449417792,TEOS10_SP_to_SA_rho
150,2025-01-07 05:00:00,1,7,5,6,2013,18.5427207946777,39.5799179077148,Copernicus,Copernicus,2026-01-07 02:00:00,39.7665541834717,39.7668478971297,18.397376551069,10.6150989269119,1028.69216883829,40.9078450111606,TEOS10_SP_to_SA_rho
151,2025-01-07 06:00:00,1,7,6,7,2013,18.5401515960693,39.5791358947754,Copernicus,Copernicus,2026-01-07 03:00:00,39.7657684830061,39.7660621908609,18.3948434136472,10.6150989269119,1028.69223468452,40.9070393797203,TEOS10_SP_to_SA_rho
152,2025-01-07 07:00:00,1,7,7,8,2013,18.537052154541,39.5785293579102,Copernicus,Copernicus,2026-01-07 04:00:00,39.7651590860596,39.7654527894134,18.3917773319911,10.6150989269119,1028.6925720975,40.9064259105635,TEOS10_SP_to_SA_rho
153,2025-01-07 08:00:00,1,7,8,9,2013,18.5342407226562,39.5780906677246,Copernicus,Copernicus,2026-01-07 05:00:00,39.7647183272618,39.7650120273602,18.3889928026083,10.6150989269119,1028.6929634856,40.9059880654656,TEOS10_SP_to_SA_rho
154,2025-01-07 09:00:00,1,7,9,10,2013,18.5351448059082,39.5777931213379,Copernicus,Copernicus,2026-01-07 06:00:00,39.7644193778163,39.7647130757068,18.3899014347674,10.6150989269119,1028.69250163029,40.9056621704595,TEOS10_SP_to_SA_rho
155,2025-01-07 10:00:00,1,7,10,11,2013,18.543399810791,39.5774803161621,Copernicus,Copernicus,2026-01-07 07:00:00,39.7641050976301,39.7643987931993,18.3981256405162,10.6150989269119,1028.69012581776,40.9052443976438,TEOS10_SP_to_SA_rho
156,2025-01-07 11:00:00,1,7,11,12,2013,18.5595645904541,39.5770034790039,Copernicus,Copernicus,2026-01-07 08:00:00,39.7636260119803,39.763919704011,18.414226077392,10.6150989269119,1028.68557585587,40.9045706390073,TEOS10_SP_to_SA_rho
157,2025-01-07 12:00:00,1,7,12,13,2013,18.5801677703857,39.5762557983398,Copernicus,Copernicus,2026-01-07 09:00:00,39.7628748056815,39.7631684921638,18.4347515640669,10.6150989269119,1028.67966627807,40.9035628946779,TEOS10_SP_to_SA_rho
158,2025-01-07 13:00:00,1,7,13,14,2013,18.6025085449219,39.5754585266113,Copernicus,Copernicus,2026-01-07 10:00:00,39.7620737744751,39.762367455041,18.4570078184913,10.6150989269119,1028.67326464594,40.9024843400285,TEOS10_SP_to_SA_rho
159,2025-01-07 14:00:00,1,7,14,15,2013,18.6251182556152,39.5746917724609,Copernicus,Copernicus,2026-01-07 11:00:00,39.7613034047503,39.7615970796263,18.479530918811,10.6150989269119,1028.66681246394,40.9014353263745,TEOS10_SP_to_SA_rho
160,2025-01-07 15:00:00,1,7,15,16,2013,18.6478614807129,39.5746879577637,Copernicus,Copernicus,2026-01-07 12:00:00,39.7612995720651,39.7615932469128,18.5021639575061,10.6150989269119,1028.66090568533,40.9011965208608,TEOS10_SP_to_SA_rho
161,2025-01-07 16:00:00,1,7,16,17,2013,18.6649513244629,39.5743064880371,Copernicus,Copernicus,2026-01-07 13:00:00,39.7609163035453,39.7612099755622,18.5191825219378,10.6150989269119,1028.65617437164,40.9006141418493,TEOS10_SP_to_SA_rho
162,2025-01-07 17:00:00,1,7,17,18,2013,18.6775531768799,39.5737228393555,Copernicus,Copernicus,2026-01-07 14:00:00,39.76032990271,39.7606235703957,18.5317410111331,10.6150989269119,1028.6524524462,40.8998629464777,TEOS10_SP_to_SA_rho
163,2025-01-07 18:00:00,1,7,18,19,2013,18.6898193359375,39.5730247497559,Copernicus,Copernicus,2026-01-07 15:00:00,39.7596285213187,39.7599221838241,18.5439689444665,10.6150989269119,1028.64872886366,40.8989934141089,TEOS10_SP_to_SA_rho
164,2025-01-07 19:00:00,1,7,19,20,2013,18.7040405273438,39.5721817016602,Copernicus,Copernicus,2026-01-07 16:00:00,39.7587814978899,39.7590751541393,18.5581468998528,10.6150989269119,1028.64438445221,40.8979493883189,TEOS10_SP_to_SA_rho
165,2025-01-07 20:00:00,1,7,20,21,2013,18.7202339172363,39.5711860656738,Copernicus,Copernicus,2026-01-07 17:00:00,39.7577811670532,39.7580748159142,18.5742922209862,10.6150989269119,1028.63940821975,40.8967225505987,TEOS10_SP_to_SA_rho
166,2025-01-07 21:00:00,1,7,21,22,2013,18.7381820678711,39.5700340270996,Copernicus,Copernicus,2026-01-07 18:00:00,39.7566236961234,39.7569173364353,18.5921886691678,10.6150989269119,1028.63385309152,40.8953110668187,TEOS10_SP_to_SA_rho
167,2025-01-07 22:00:00,1,7,22,23,2013,18.7563152313232,39.5688209533691,Copernicus,Copernicus,2026-01-07 19:00:00,39.7554049022304,39.7556985335404,18.6102712022368,10.6150989269119,1028.62820038217,40.8938326374919,TEOS10_SP_to_SA_rho
168,2025-01-07 23:00:00,1,7,23,24,2013,18.7740135192871,39.5675849914551,Copernicus,Copernicus,2026-01-07 20:00:00,39.7541631122262,39.7544567343644,18.6279217645105,10.6150989269119,1028.62264084741,40.8923342715561,TEOS10_SP_to_SA_rho
169,2025-01-08 00:00:00,1,8,0,1,2013,18.7905197143555,39.5663719177246,Copernicus,Copernicus,2026-01-07 21:00:00,39.7529443183332,39.7532379314695,18.6443853847574,10.6150989269119,1028.61740726407,40.8908725314197,TEOS10_SP_to_SA_rho
170,2025-01-08 01:00:00,1,8,1,2,2013,18.8050842285156,39.5652198791504,Copernicus,Copernicus,2026-01-07 22:00:00,39.7517868474034,39.7520804519906,18.6589148998062,10.6150989269119,1028.6127249594,40.8894957965275,TEOS10_SP_to_SA_rho
171,2025-01-08 02:00:00,1,8,2,3,2013,18.8171920776367,39.5641975402832,Copernicus,Copernicus,2026-01-07 23:00:00,39.7507596877703,39.751053284771,18.67099568169,10.6150989269119,1028.60878165573,40.8882824887803,TEOS10_SP_to_SA_rho
172,2025-01-08 03:00:00,1,8,3,4,2013,18.8264350891113,39.5629386901855,Copernicus,Copernicus,2026-01-08 00:00:00,39.7494949016549,39.749788489314,18.6802326381126,10.6150989269119,1028.60540431439,40.8868472604623,TEOS10_SP_to_SA_rho
173,2025-01-08 04:00:00,1,8,4,5,2013,18.8341369628906,39.5621566772461,Copernicus,Copernicus,2026-01-08 01:00:00,39.7487092011893,39.7490027830452,18.6879213685104,10.6150989269119,1028.60279394194,40.8859353190462,TEOS10_SP_to_SA_rho
174,2025-01-08 05:00:00,1,8,5,6,2013,18.841064453125,39.5614318847656,Copernicus,Copernicus,2026-01-08 02:00:00,39.7479809910017,39.748274567479,18.6948377111607,10.6150989269119,1028.60042923261,40.8850922813648,TEOS10_SP_to_SA_rho
175,2025-01-08 06:00:00,1,8,6,7,2013,18.8467845916748,39.5607948303223,Copernicus,Copernicus,2026-01-08 03:00:00,39.7473409325736,39.7476345043235,18.7005498368607,10.6150989269119,1028.59844682727,40.8843551162052,TEOS10_SP_to_SA_rho
176,2025-01-08 07:00:00,1,8,7,8,2013,18.8523445129395,39.5601806640625,Copernicus,Copernicus,2026-01-08 04:00:00,39.7467238702567,39.747017437449,18.7061018302919,10.6150989269119,1028.59652355832,40.8836439579722,TEOS10_SP_to_SA_rho
177,2025-01-08 08:00:00,1,8,8,9,2013,18.8581066131592,39.5595893859863,Copernicus,Copernicus,2026-01-08 05:00:00,39.746129804051,39.7464233668556,18.7118543503661,10.6150989269119,1028.59456470949,40.8829550417899,TEOS10_SP_to_SA_rho
178,2025-01-08 09:00:00,1,8,9,10,2013,18.8661708831787,39.5589942932129,Copernicus,Copernicus,2026-01-08 06:00:00,39.7455319051601,39.7458254635486,18.7198981475996,10.6150989269119,1028.59200070569,40.8822381332507,TEOS10_SP_to_SA_rho
179,2025-01-08 10:00:00,1,8,10,11,2013,18.8769645690918,39.5584106445312,Copernicus,Copernicus,2026-01-08 07:00:00,39.7449455043248,39.7452390583822,18.7306579733515,10.6150989269119,1028.58873101116,40.8815050067964,TEOS10_SP_to_SA_rho
180,2025-01-08 11:00:00,1,8,11,12,2013,18.8895263671875,39.5578651428223,Copernicus,Copernicus,2026-01-08 08:00:00,39.7443974303415,39.7446909803508,18.7431763275725,10.6150989269119,1028.58502689364,40.8807940409036,TEOS10_SP_to_SA_rho
181,2025-01-08 12:00:00,1,8,12,13,2013,18.9024620056152,39.5573883056641,Copernicus,Copernicus,2026-01-08 09:00:00,39.7439183446917,39.7442118911626,18.756064683843,10.6150989269119,1028.58127617173,40.8801521874518,TEOS10_SP_to_SA_rho
182,2025-01-08 13:00:00,1,8,13,14,2013,18.9141216278076,39.557014465332,Copernicus,Copernicus,2026-01-08 10:00:00,39.7435427415423,39.743836285239,18.7676800171548,10.6150989269119,1028.57793708621,40.879633138163,TEOS10_SP_to_SA_rho
183,2025-01-08 14:00:00,1,8,14,15,2013,18.9234504699707,39.5567512512207,Copernicus,Copernicus,2026-01-08 11:00:00,39.7432782862636,39.743571828007,18.7769723522037,10.6150989269119,1028.57529215661,40.8792560043397,TEOS10_SP_to_SA_rho
184,2025-01-08 15:00:00,1,8,15,16,2013,18.92946434021,39.5566024780273,Copernicus,Copernicus,2026-01-08 12:00:00,39.7431288115409,39.7434223521803,18.782962060306,10.6150989269119,1028.57360271614,40.8790351130512,TEOS10_SP_to_SA_rho
185,2025-01-08 16:00:00,1,8,16,17,2013,18.931999206543,39.5565299987793,Copernicus,Copernicus,2026-01-08 13:00:00,39.7430559905221,39.7433495306237,18.7854870436942,10.6150989269119,1028.57288304281,40.8789316084916,TEOS10_SP_to_SA_rho
186,2025-01-08 17:00:00,1,8,17,18,2013,18.9310989379883,39.5565223693848,Copernicus,Copernicus,2026-01-08 14:00:00,39.7430483251517,39.7433418651967,18.7845913054695,10.6150989269119,1028.57311310121,40.8789328673311,TEOS10_SP_to_SA_rho
187,2025-01-08 18:00:00,1,8,18,19,2013,18.9280185699463,39.5565757751465,Copernicus,Copernicus,2026-01-08 15:00:00,39.7431019827445,39.7433955231858,18.7815240081484,10.6150989269119,1028.57396107963,40.8790217600377,TEOS10_SP_to_SA_rho
188,2025-01-08 19:00:00,1,8,19,20,2013,18.924295425415,39.5566558837891,Copernicus,Copernicus,2026-01-08 16:00:00,39.7431824691337,39.7434760101694,18.777816188968,10.6150989269119,1028.57499780867,40.879145750069,TEOS10_SP_to_SA_rho
189,2025-01-08 20:00:00,1,8,20,21,2013,18.9197978973389,39.5567779541016,Copernicus,Copernicus,2026-01-08 17:00:00,39.74330511506,39.7435986570016,18.7733364048021,10.6150989269119,1028.57626938103,40.8793224383956,TEOS10_SP_to_SA_rho
190,2025-01-08 21:00:00,1,8,21,22,2013,18.9150390625,39.5568313598633,Copernicus,Copernicus,2026-01-08 18:00:00,39.7433587726528,39.7436523149907,18.7685986656225,10.6150989269119,1028.57755666165,40.8794287909633,TEOS10_SP_to_SA_rho
191,2025-01-08 22:00:00,1,8,22,23,2013,18.9095134735107,39.5565185546875,Copernicus,Copernicus,2026-01-08 19:00:00,39.7430444924665,39.7433380324832,18.7631090299482,10.6150989269119,1028.57876420992,40.8791535190285,TEOS10_SP_to_SA_rho
